7,https://www.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/
1,https://friendsofsyria.wordpress.com/2017/07/27/white-helmets-continue-to-make-fake-films/
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=35433183&c=5661601
2,http://www.wrongkindofgreen.org/2017/03/03/forget-oscar-give-the-white-helmets-the-leni-riefenstahl-award-for-best-war-propaganda-film/
1,http://www.newslocker.com/en-us/profession/security_news/7-white-helmets-members-shot-dead-in-northwestern-syria/
1,https://worldtruth.tv/
1,http://www.w3livenews.com/2017/09/08/Furious-father-of-Syrian-boy-Omran-Daqneesh-says-picture-should-never-have/7187459
1,http://www.informazione.it/a/13897345-7761-472D-B90E-453000880F26/Siria-la-strage-dei-White-Helmets-a-Idlib
3,http://www.globalresearch.ca/mainstream-media-weeps-for-dead-white-helmets-terrorists-cries-for-nusra/5604614
1,https://www.globalresearch.ca/the-real-syria-civil-defence-exposes-natos-white-helmets-as-terrorist-linked-imposters/5547528
1,http://www.globalresearch.ca/white-helmets-new-breed-of-mercenaries-and-propagandists-disguised-as-humanitarians-in-syria/5473381
1,https://scrollfor.fun/white-helmets-to-ride-for-the-last-time-next-month/
1,http://www.nationalist.ie/news/home/268563/white-helmets-tipperary-peace-prize-giving-ceremony-to-go-ahead-despite-protests.html#.Wa13JvWaAUQ.twitter?refresh_ce
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=49089408&c=5661601
1,http://www.express.co.uk/news/politics/816065/Election-2017-Labour-results-Jo-Cox-husband-murder-anniversary
1,http://bouchardgraccer.blogspot.com/2017/05/george-and-amal-clooney-attend-netflix.html
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=26157188&c=5661631
1,http://ow.ly/d0Yf30ewKsj
1,http://us4.campaign-archive2.com/?u=8e2046b867880f405f4203dc4&id=ac03d23589
53,http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html
1,http://www.netflix.com/title/80101827?source=android
1,http://www.ronpaulinstitute.org/archives/featured-articles/2017/july/04/the-fraud-of-the-white-helmets/#.WVu5rm1PyDM.twitter
1,http://feeds.feedburner.com/~r/katiazev/XIAQ/~3/yODZxGaQfVQ/
1,"http://occasion-to-be.com/forum/index.php/topic,179419.msg192229.html#msg192229"
14,https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers
1,http://my.earthlink.com/article/int?guid=20170813/163d6bf5-e47d-47bc-9b49-87c138634cc2
1,https://en.wikipedia.org/wiki/Talk:White_Helmets_(Syrian_Civil_War)
1,http://ow.ly/tYmQ30evQkk
1,https://sputniknews.com/middleeast/201706301055119172-opcw-sarin-russia/
1,http://www.1clickdaily.com/1131481
1,http://www.mintpressnews.com/investigation-white-helmets-committing-acts-terror-across-syria/231597/#.WbA1jCEkfso.twitter
1,http://www.nationalist.ie/poll/what-s-on/233690/who-should-win-the-tipperary-peace-prize-2017.html
2,http://www.wrongkindofgreen.org/2017/09/06/investigation-white-helmets-committing-acts-of-terror-across-syria/
1,http://clasos.com.mx/login/acceso/276871
1,https://www.rt.com/news/381542-white-helmets-al-qaeda-members/
1,http://hawkinsbay.wordpress.com/?p=7449
2,http://www.fundmycause.net/Pesamob/
1,http://syria.trendolizer.com/2017/08/us-condemns-killing-of-seven-white-helmets-in-syria.html
2,https://talesfromtheloublog.wordpress.com/2017/06/08/father-of-famous-aleppo-boy-just-exposed-how-the-us-and-white-helmets-lied-to-the-world/
1,https://lzomedia.com/
1,https://uprootedpalestinians.wordpress.com/2017/06/22/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings/
1,https://www.sharjah24.ae/en/arabic/243962-
1,http://trib.al/T3crOlA
2,http://www.blacklistednews.com/John_Pilger%3A_The_White_Helmets_Are_A_%E2%80%9CComplete_Propaganda_Construct%E2%80%9D/58726/0/38/38/Y/M.html
1,http://www.middleeasteye.net/in-depth/features/we-have-lost-best-men-town-lives-syrias-murdered-aid-workers-1594734868#sthash.cegXuKTq.uxfs
1,http://www.globalresearch.ca/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/5597763#sthash.hnT04qne.uxfs
1,http://english.alarabiya.net/en/News/middle-east/2017/08/12/Seven-White-Helmets-medics-killed-in-Syria-s-Idlib.html
3,http://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/
1,http://altnews.top/
1,https://urs17982.wordpress.com/2017/07/06/wem-leistet-israel-in-syrien-direkte-militaerhilfe-auch-durch-die-luftwaffe-daraa-kriegsverbrecher/
1,https://t.co/IMhN5cWKom
1,http://feeds.feedburner.com/~r/google/UOGM/~3/7bGBEgWviEA/url
17,http://www.telegraph.co.uk/news/2017/09/01/old-fashioned-white-helmets-display-team-wound-army-looks-promote/
1,http://aa.com.tr/en/middle-east/syrian-regime-strikes-de-escalation-zone-white-helmet/874181
1,http://feeds.feedburner.com/~r/nbcnews/LpwM/~3/8eexhe6nTLU/7-white-helmets-medics-killed-syria-s-idlib-n792046
1,http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=19889#.WacSS9mGEbs.twitter
8,http://russia-insider.com/en/politics/fraud-white-helmets/ri20286
3,https://www.washingtonpost.com/world/middle_east/7-white-helmets-members-shot-dead-in-northwestern-syria/2017/08/12/a2915454-7f3d-11e7-b2b1-aeba62854dfa_story.html
#VALUE!,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG6bbdf5cWbqi0Lvz2cpG84C76a_w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779537675857&ei=0VhMWfCoAoyhhgHkuaXIBg&url=http%3A%2F%2Fwww.newsweek.com%2Foscar-win-white-helmets-syria-volunteer-dump-bodies-rebels-628407
1,https://www.therussophile.org/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4.html/
1,http://www.theonlycolors.com/2017/6/14/15800264/go-white-msu-drops-new-uniform-look
1,http://www.mirror.co.uk/news/world-news/white-helmets-hero-who-rescued-10977334?ICID=FB_mirror_main
2,https://www.irishtimes.com/news/social-affairs/syria-civil-defence-to-be-honoured-with-award-in-tipperary-1.3182636
1,http://sinkers.org/stage/?p=2270#.WU-xFCbsPUI.twitter
1,https://www.linkedin.com/slink?code=dZKYDZ4
34,http://thefreethoughtproject.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/
3,https://worldaffairs.blog/2017/06/21/white-helmets-exposed-in-pics-and-videos/
5,https://m.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/
1,http://feeds.feedburner.com/~r/co/YuxL/~3/1cg_dLrvIUY/
1,http://www.star-telegram.com/news/nation-world/world/article166881217.html#navlink=SecList
1,http://en.farsnews.com/newstext.aspx?nn=13960402000765
1,http://feeds.feedburner.com/~r/yahoo/gtty/~3/isDcB-eX-G8/seven-members-syria-apos-white-130042290.html
1,http://www.rightrelevance.com/search/articles/hero?article=040a8fd56dceb89e1330e377ae6c2578b92ebb2a&query=michigan%20state%20spartans&taccount=lansingmirr
1,http://news.quiboat.com/Ob75Ktk7
1,http://www.middleeasteye.net/rssSeven
1,http://lestweforgetuk.tumblr.com/post/164176767391/news-story-foreign-secretary-condemns-murder-of
1,http://www.globalresearch.ca/mainstream-media-weeps-for-dead-white-helmets-terrorists-cries-for-nusra/5604614#sthash.Aa6PCKHG.uxfs
4,http://www.globalresearch.ca/syrias-white-helmets-and-terrorists-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/5606930
1,http://www.1clickdaily.com/1257880
1,http://www.truepatriot.net/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/
1,http://www.informationclearinghouse.info/47400.htm#.WWM-x9e-O_M.twitter
1,http://brazil.timesofnews.com/white-helmets-rescuers-shot-dead-in-syria-attack.html
1,http://feeds.feedburner.com/~r/RememberThe14Words/~3/0S4HOypGFZo/
1,https://noesis2017.com/2017/06/24/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video-rt-news/
4,http://21stcenturywire.com/2017/05/26/john-pilger-exposes-white-helmets-as-uk-propaganda-construct-in-syria/
2,http://www.theamericanconservative.com/articles/ex-weapons-inspector-trumps-sarin-claims-built-on-lie/
2,https://www.newsdeeply.com/womenandgirls/community/2017/08/24/the-syrian-women-saving-lives-as-volunteers-for-the-white-helmets
1,https://www.podomatic.com/podcasts/21wire/episodes/2017-08-04T13_22_09-07_00
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=40157362&c=5661601
1,http://www.healthytipsadvice.com/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers-healthytipsadvice/
1,http://www.dailymail.co.uk/wires/ap/article-4786524/The-Latest-Rebels-fighting-Damascus-suburbs-kill-20.html
1,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.visordown.com%2Fmotorcycle-news-general-news%2Fend-road-white-helmets&ct=ga&cd=CAIyHDFjMmMxOGNkZDlhODUyY2M6Y28udWs6ZW46R0I&usg=AFQjCNEIwEd43_-sBhy31dhnxCV4z4jzfg
3,http://www.globalresearch.ca/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/5597763
#VALUE!,http://adf.ly/10512945/http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=AaOQWYjtPI-b3QGm8ZKwBA&url=https://www.usnews.com/news/world/articles/2017-08-13/the-latest-rebels-fighting-for-damascus-suburbs-kill-20
1,http://www.ipsnews.net/2016/08/133-organisations-nominate-syrias-white-helmets-for-nobel-peace-prize/
1,http://feeds.feedburner.com/~r/voanews/YCdP/~3/hqhcqE03Ta8/3984041.html
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=40126631&c=5661601
5,https://www.salon.com/2017/05/25/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-held-executions-in-rebel-held-syria_partner/
1,http://www.1clickdaily.com/1836183
12,http://www.foxnews.com/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html
1,https://www.rt.com/news/378695-oscar-white-helmets-win/
1,http://www.mintpressnews.com/investigation-white-helmets-committing-acts-terror-across-syria/231597/#.WbBdtc4FwCw.twitter
1,http://www.independent.co.uk/news/uk/politics/lords-stunned-by-tory-peers-ira-funding-claim-2126723.html
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=41758162&c=5661601
3,http://21stcenturywire.com/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/
1,https://1newsnet.com/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/
1,https://www.telesurtv.net/english/news/Rhymes-Reasons-Interview-with-Vanessa-Beeley-20170802-0010.html
1,http://feeds.feedburner.com/~r/aljazeera/seSd/~3/6LBK4--0yhc/white-helmets-medics-killed-syria-idlib-170812211919453.html
2,http://www.lasvegasnvblog.com
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=36953656&c=5661631
3,https://deazijnpisser.blogspot.com/2017/07/the-fraud-of-white-helmets.html
7,https://www.yahoo.com/news/7-white-helmets-members-shot-dead-northwestern-syria-090426442.html
1,https://politicalfilm.wordpress.com/2017/06/21/white-helmets-more-atrocities/
1,https://theintercept.com/2017/08/09/gulf-government-gave-secret-20-million-gift-to-d-c-think-tank/
1,https://drive.google.com/file/d/0B3teim0yZokqM01TOVE3RTNfZlE/view
2,http://www.unz.com/pgiraldi/the-fraud-of-the-white-helmets/
1,http://www.hnvnews.com/newsdetail/623032_news
1,http://awards.trendolizer.com/2017/06/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings.html
1,http://www.1clickdaily.com/636692
1,http://www.dailymail.co.uk/news/article-4784600/amp/White-Helmets-rescuers-shot-dead-Syria.html
6,http://www.mintpressnews.com/james-le-mesurier-british-ex-military-mercenary-founded-white-helmets/230320/
1,https://getpocket.com/s/MB5WZ
1,https://1newsnet.com/seven-white-helmets-medics-killed-in-syrias-idlib/
1,https://www.nytimes.com/aponline/2017/08/12/world/middleeast/ap-ml-syria.html
3,http://www.blacklistednews.com/The_Fraud_of_the_White_Helmets/59520/0/38/38/Y/M.html
1,http://www.hispantv.com/newsdetail/htv/345452/casco-blanco-deshacer-cuerpo-decapitado-soldados-ejercito
1,http://www.nbcnews.com/storyline/isis-terror/7-white-helmets-medics-killed-syria-s-idlib-n792046?cid=public-rss_20170815
1,http://beforeitsnews.com/economy/2017/07/the-fraud-of-the-white-helmets-2900794.html
1,http://feeds.feedburner.com/~r/HumansAreFree/~3/o06im0o97YI/father-of-famous-aleppo-boy-just.html
1,http://www.nationalist.ie/news/your-community/158398/Martin-Quinn-is-Tipperary-Person-of.html
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=38450678&c=5661631
1,http://www.apnewsarchive.com/2017/A-Syrian-paramedic-group-active-in-opposition-controlled-areas-says-gunmen-have-stormed-one-of-its-offices-in-northwestern-Syria-killing-seven-of-its-members-and-stealing-two-vehicles-an/id-b86ec7c7584a4e2a8ca1e113aa29a09
1,https://apple.news/A5U_lbNLxRv6HwA6hMk29Mw
1,http://news.findnigeria.com/article/318919_the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda
1,http://www.cnn.com/2017/02/26/us/white-helmets-oscar/index.html
1,https://urs17982.wordpress.com/2017/06/21/whitehelmets-erneut-bei-kriegsverbrechen-beteiligt/
1,https://www.riskmap.com/incidents/201816/
1,http://investmentwatchblog.com/more-staged-footage-from-the-white-helmets-definitely-not-oscar-worthy/
3,http://www.mintpressnews.com/investigation-white-helmets-committing-acts-terror-across-syria/231597/
1,http://feeds.feedburner.com/~r/google/UOGM/~3/bj2tXeMBbNY/url
1,http://cooptv.wordpress.com/2017/06/21/gekoepfte-menschen-white-helmets-weisshelme-in-syrien-18-jahre/
4,https://news.google.com/news/url
6,http://www.middleeasteye.net/news/seven-white-helmets-members-shot-dead-northwestern-syria-1482497348
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=39448606&c=5661631
1,/phPPU/
3,https://www.usnews.com/news/world/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria
1,https://stj-sy.com/en/view/179
1,https://worldaffairs.blog/2017/04/04/false-flag-or-fake-chemical-gas-attack-in-syria/
1,https://www.washingtonpost.com/amphtml/world/middle_east/7-white-helmets-members-shot-dead-in-northwestern-syria/2017/08/12/a2915454-7f3d-11e7-b2b1-aeba62854dfa_story.html
1,http://www.middleeasteye.net/in-depth/features/we-have-lost-best-men-town-lives-syrias-murdered-aid-workers-1594734868#sthash.gEmTfCn0.uxfs
1,http://www.verify-sy.com/This-video-of-horror-movies-make-up-effect-artist-not-%E2%80%9CWhite-Helmets%E2%80%9D-/718/Pro-Assad%20media/en
1,http://feeds.feedburner.com/~r/Aleppo-GoogleNieuws/~3/w1Ct2il-oyI/url
2,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=oAyPWZiVII3G3QHcqbqABA&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html
1,http://destyy.com/qHDT9I
1,https://www.telesurtv.net/english/opinion/Rhymes-Reasons-Interview-with-Vanessa-Beeley-20170802-0010.html
1,http://www.middleeasteye.net/news/seven-white-helmets-members-shot-dead-northwestern-syria-1482497348#sthash.TBHyOiQZ.uxfs
1,http://www.metronews.ca/news/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html
1,https://www.theguardian.com/film/2016/dec/20/george-clooney-white-helmets-syria-civil-defence
#VALUE!,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=uqOQWeCwD8HR3QG5woqYBA&url=https://www.usnews.com/news/world/articles/2017-08-13/the-latest-rebels-fighting-for-damascus-suburbs-kill-20
1,https://syrianfreepress.wordpress.com/
1,https://clarityofsignal.com/2017/05/01/now-you-see-me-over-100-white-helmet-self-posted-facebook-images-expose-fake-humanitarian-group-as-fsa-terrorists-in-bed-with-al-qaeda/
2,http://www.hangthebankers.com/hollywood-propaganda-white-helmets-syria/
1,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFGrEwYX_9kixck7QBUd74MGl9TRw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=9guSWZjiMMbMqgKWt7KgBQ&url=http://www.npr.org/2017/08/14/543477504/white-helmets-rescuer-among-several-killed-in-syria-attack
1,http://www.sinfiltros.com/sin-palabras/heroes-las-bombas-siria-20160803.html
1,http://www.thecontroversialfiles.net/2017/06/father-of-famous-aleppo-boy-just.html
1,http://feeds.feedburner.com/~r/BankingAndEconomicsFeed/~3/c1JKNS4XAZc/
1,https://pflueger.international/presseschau/2017/white-helmets-used-as-propaganda-by-nato-for-further-intervention-into-syria.html
1,https://world.einnews.com/article/397931765/ZsopNKQWrAFgmTgm
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=28250900&c=5661601
1,http://www.syrianews.cc/minions-of-iblis-against-syria-white-helmets/
1,https://www.craigmurray.org.uk/archives/2017/09/the-appalling-pottingers/
1,http://news.quiboat.com/Gd76KUz7
1,https://syria.liveuamap.com/en/2017/18-august-uk-search-and-rescue-teams-are-donating-equipment
6,http://www.newsweek.com/us-horrified-brutal-assassination-white-helmets-650318
1,http://iccabodgruntfuttock.simplesite.com/436359772
1,https://gu.com/p/63jkp/stw
1,http://www.jewworldorder.org/james-le-mesurier-the-former-british-mercenary-who-founded-the-white-helmets/
1,http://ronpaulinstitute.org/archives/featured-articles/2017/july/21/syria-gas-attack-and-russian-election-hackingdebunking-fake-news-with-scott-ritter/
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=47691386&c=5661631
1,http://www.thedailysheeple.com/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses_062017#sthash.L7yGq3aQ.uxfs
1,http://feeds.feedburner.com/~r/AmericanNews-LatestUsaNews/~3/1cg_dLrvIUY/
2,http://jforpeace.blogspot.com/2017/08/mainstream-media-weeps-for-dead-white.html
1,https://www.flickr.com/photos/iranarabspring/albums/72157685215151733
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=38884920&c=5661601
1,https://www.sott.net/article/353025-MSM-propaganda-turns-against-itself-Family-of-bleeding-Boy-in-Ambulance-from-Aleppo-tells-truth
1,http://trib.al/9FvtCov
1,http://www.icdo.org/en/about-icdo/members/member-states/
1,http://feeds.feedburner.com/~r/Aleppo-GoogleNieuws/~3/LHXfv0GHxK0/url
2,https://www.sott.net/article/356596-Russian-FM-Zakharova-White-Helmets-part-of-large-scale-defamation-campaign-against-Syrian-government
1,https://southfront.org/swedish-medical-associations-says-white-helmets-murdered-kids-for-fake-gas-attack-videos/#sthash.qw7572AS.uxfs
6,https://www.alternet.org/grayzone-project/white-helmets-assisting-public-executions-rebel-held-syria
1,http://russia.timesofnews.com/white-helmets-rescuers-shot-dead-in-syria/
2,http://tapnewswire.com/404.php
1,http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=19889#.WajcDvrjvVc.twitter
11,https://www.liveleak.com/view
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=41092245&c=5661631
2,http://russia-insider.com/en/politics/oscar-winning-nobel-prize-nominated-white-helmets-graduate-beheading-syrian-soldiers
1,https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers?CMP=soc_568
2,https://pamelageller.com/2017/06/oscar-winning-humanitarian-white-helmets-caught-dumping-beheaded-bodies.html/
1,http://paper.li/_Montasser/1309394939?edition_id=e1056270-58b9-11e7-92bf-0cc47a0d15fd
5,https://www.rt.com/news/391198-aleppo-boy-rt-interview/
1,http://feeds.feedburner.com/~r/AlternativeNewsCollectiveEvolution/~3/l4jap-Y13es/
1,http://www.thetruthseeker.co.uk/?p=154188
1,https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who_6.html
1,https://clarityofsignal.com/2017/03/04/examining-the-bizarre-facebook-page-of-the-snopes-fact-checker-of-the-white-helmets-terrorist-ruse-in-syria/
1,http://www.nationalreview.com/article/448171/notes-oslo-freedom-forum-2017-part-v
1,https://clarityofsignal.com/2017/02/27/massive-white-helmets-photo-cache-proves-hollywood-gave-oscar-to-terrorist-group/Sorry
1,https://extrasensoryprecepts.blogspot.com/2017/06/white-helmetsaleppo-boy-story-is.html
1,http://feeds.feedburner.com/~r/WwwtelegraphcoukForTheLatestNewsFromTheUkAndAroundTheWorld/~3/c1JKNS4XAZc/
1,http://centrodeperiodicos.blogspot.com/2016/09/white-helmets-o-cascos-blancos-la-ong.html
1,http://21stcenturywire.com/2017/03/13/secret-1bn-uk-war-chest-used-to-fund-the-white-helmets-and-other-initiatives/
1,https://en.wikipedia.org/wiki/White_Helmets_(Syrian_Civil_War)
1,http://www.dailymail.co.uk/news/article-4805430/White-Helmets-ride-time-month.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
1,http://www.pbs.org/pov/lastmeninaleppo/#.WWqAAO7LRf0.twitter
1,http://www.newslocker.com/en-us/profession/restaurant/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/
1,http://www.sekarang.ga/2017/05/tak-banyak-diketahui-ini-satu-aktivitas.html
1,http://apnews.com/
3,http://www.huffingtonpost.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51
1,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=41417652&c=5661631
1,http://www.pbs.org/pov/lastmeninaleppo/#.WWLaUYcYZ-c.twitter
1,http://paper.li/saravaX/1339825553?edition_id=f90d7740-5904-11e7-82b6-0cc47a0d1605
1,http://investmentwatchblog.com/?p=712530
